t,ustar
19431.5,0.46974975501569094
19432.0,0.4697496576163779
19432.5,0.4697495419156462
19433.0,0.469749439499115
19433.5,0.46974931787123503
19434.0,0.4697492545026419
19434.5,0.4697491893086217
19435.0,0.469749166627611
19435.5,0.4697491847997429
19436.0,0.4697492417904228
19436.5,0.4697493510863558
19437.0,0.4697495222765948
19437.5,0.46974976943144664
19438.0,0.46975006089636656
19438.5,0.4697504833616667
19439.0,0.4697509500988764
19439.5,0.4697515161480327
19440.0,0.46975217018874976
19440.5,0.46975289875072135
19441.0,0.4697537248802471
19441.5,0.46975466322884396
19442.0,0.4697556920892199
19442.5,0.46975683928399903
19443.0,0.4697580422266154
19443.5,0.46975940274631117
19444.0,0.4697608652451168
19444.5,0.46976241806966096
19445.0,0.46976407056957054
19445.5,0.4697658501991931
19446.0,0.46976778384404466
19446.5,0.4697698000411678
19447.0,0.4697719240659885
19447.5,0.4697741835699385
19448.0,0.4697765747637783
19448.5,0.46977905223637645
19449.0,0.46978165010917394
19449.5,0.46978438998146715
19450.0,0.46978726051576997
19450.5,0.469790242793918
19451.0,0.4697933524187368
19451.5,0.4697965719918109
19452.0,0.46979994595011404
19452.5,0.4698034421636484
19453.0,0.4698070553566873
19453.5,0.46981078974264684
19454.0,0.4698146541883787
19454.5,0.4698186511761929
19455.0,0.46982280463635795
19455.5,0.46982709105299336
19456.0,0.46983151521393746
19456.5,0.4698360326981518
19457.0,0.46984069564124603
19457.5,0.469845493836315
19458.0,0.46985045885579263
19458.5,0.4698555308342663
19459.0,0.46986075398860194
19459.5,0.4698661527190196
19460.0,0.4698716517390821
19460.5,0.4698772802800083
19461.0,0.46988304799398545
19461.5,0.46988899528432215
19462.0,0.46989504222350914
19462.5,0.469901258806699
19463.0,0.46990764498791204
19463.5,0.469914176522342
19464.0,0.4699208027667705
19464.5,0.4699276118406437
19465.0,0.46993456669946554
19465.5,0.4699416652437565
19466.0,0.4699489167757066
19466.5,0.46995627790209815
19467.0,0.4699638177005651
19467.5,0.46997150066522253
19468.0,0.4699793228629805
19468.5,0.4699872633207243
19469.0,0.4699953553023392
19469.5,0.47000359226981836
19470.0,0.4700119476051424
19470.5,0.47002043842698377
19471.0,0.4700290840673955
19471.5,0.47003785029319844
19472.0,0.47004674662987456
19472.5,0.47005576850946845
19473.0,0.4700649408762
19473.5,0.47007422640923857
19474.0,0.4700836420485123
19474.5,0.4700931792893912
19475.0,0.4701028379483468
19475.5,0.4701126173466199
19476.0,0.4701225138646316
19476.5,0.4701325388970893
19477.0,0.4701426781735977
19477.5,0.47015292946211956
19478.0,0.4701633130177378
19478.5,0.4701737847884084
19479.0,0.4701843849089636
19479.5,0.47019510373971457
19480.0,0.47020596759068556
19480.5,0.4702169201257597
19481.0,0.4702279663293621
19481.5,0.4702391653602798
19482.0,0.4702504597922803
19482.5,0.47026188857840256
19483.0,0.4702734239964696
19483.5,0.47028505920380687
19484.0,0.4702967964116116
19484.5,0.4703086687185246
19485.0,0.4703206420134982
19485.5,0.4703327177643619
19486.0,0.47034488065457475
19486.5,0.4703572045696383
19487.0,0.4703696272113132
19487.5,0.47038213491440933
19488.0,0.47039473791773606
19488.5,0.470407449956961
19489.0,0.4704202506793275
19489.5,0.470433185027543
19490.0,0.47044617561632984
19490.5,0.47045925681413914
19491.0,0.4704724323813367
19491.5,0.4704857193646656
19492.0,0.4704990995396743
19492.5,0.4705125484019881
19493.0,0.470526068800904
19493.5,0.470539683508412
19494.0,0.4705533802481563
19494.5,0.47056715556605316
19495.0,0.4705810116529538
19495.5,0.4705949284320886
19496.0,0.4706089278414542
19496.5,0.47062299746829095
19497.0,0.47063712101278393
19497.5,0.47065131153860723
19498.0,0.470665569715585
19498.5,0.47067984509326966
19499.0,0.4706942193591608
19499.5,0.47070860548912313
19500.0,0.470723036015087
19500.5,0.47073752747104936
19501.0,0.4707520400838722
