z,WindDir
493.0434782608696,269.9194535026667
495.47826086956525,269.91670577998093
497.9130434782609,269.91462144770776
500.34782608695656,269.9136857574028
502.7826086956522,269.9142066321144
505.21739130434787,269.9162220182603
507.6521739130435,269.91954848723043
510.0869565217392,269.92390453488406
512.5217391304349,269.92878787845797
514.9565217391305,269.9335390967655
517.3913043478261,269.93759070367
519.8260869565217,269.940648422383
522.2608695652174,269.94277737490506
524.6956521739131,269.9441528386519
527.1304347826087,269.9449557589748
529.5652173913044,269.94541414901477
532.0,269.94565587721416
534.4347826086957,269.9455977406948
536.8695652173914,269.9451581419002
539.304347826087,269.94440273549856
541.7391304347826,269.9434357309776
544.1739130434783,269.94223646581855
546.608695652174,269.9408144424525
549.0434782608696,269.9392438457248
551.4782608695652,269.93751715795077
553.9130434782609,269.93578031965023
556.3478260869565,269.93432629286144
558.7826086956522,269.93338565644996
561.2173913043479,269.9330112686244
563.6521739130435,269.93304142175845
566.0869565217391,269.93331386944334
568.5217391304349,269.93386984995885
570.9565217391305,269.93481647127186
573.3913043478261,269.93621003778884
575.8260869565217,269.9379456262318
578.2608695652174,269.93967797532736
580.6956521739131,269.9410435761254
583.1304347826087,269.94186810126916
585.5652173913044,269.9420787670096
588.0,269.9416773606741
590.4347826086957,269.94075329692646
592.8695652173914,269.93939282163444
595.304347826087,269.9377955967841
597.7391304347826,269.9361627465919
600.1739130434783,269.93460890079757
602.608695652174,269.9332250642196
605.0434782608696,269.932063390409
607.4782608695652,269.9311890954166
609.9130434782609,269.93056830557384
612.3478260869566,269.93009780959426
614.7826086956522,269.92959150838135
617.2173913043479,269.92879654082407
619.6521739130435,269.92765507928186
622.0869565217391,269.92636573656654
624.5217391304349,269.92518183404604
626.9565217391305,269.9242994591129
629.3913043478261,269.9238526137445
631.8260869565217,269.9239433617996
634.2608695652174,269.92473609952026
636.6956521739131,269.9264706065165
639.1304347826087,269.9291319053821
641.5652173913044,269.9323709091472
644.0,269.9356934045451
646.4347826086957,269.93858904025575
648.8695652173914,269.9407196518323
651.304347826087,269.94205550402285
653.7391304347826,269.94261622256187
656.1739130434783,269.9424769990761
658.608695652174,269.9419267982853
661.0434782608696,269.94126938035004
663.4782608695652,269.94067548467774
665.9130434782609,269.94014042080875
668.3478260869566,269.9395279327672
670.7826086956522,269.93871379226226
673.2173913043479,269.9377669103132
675.6521739130435,269.93698936548765
678.0869565217391,269.936632807795
680.5217391304349,269.93674960957463
682.9565217391305,269.9371738371458
685.3913043478261,269.9375952036778
687.8260869565217,269.937775644513
690.2608695652175,269.9375735126887
692.6956521739131,269.93693385172486
695.1304347826087,269.9359117033154
697.5652173913044,269.9346306153339
700.0,269.9333691979697
702.4347826086957,269.93237593883794
704.8695652173914,269.9317399816209
707.304347826087,269.93139797079
709.7391304347826,269.9311652863695
712.1739130434783,269.93099085579064
714.608695652174,269.93095134337653
717.0434782608696,269.9310319330095
719.4782608695652,269.9312144525391
721.9130434782609,269.9315582650438
724.3478260869566,269.93210014518434
726.7826086956522,269.9328550234085
729.2173913043479,269.9337947203807
731.6521739130435,269.9348246389625
734.0869565217391,269.9357925842677
736.5217391304349,269.9365343607045
738.9565217391305,269.9369037510841
741.3913043478261,269.93684397660496
743.8260869565217,269.93646162805436
746.2608695652175,269.93590495200993
748.6956521739131,269.9353033371886
751.1304347826087,269.93479589184466
753.5652173913044,269.9345842608464
756.0,269.9349740963977
758.4347826086957,269.9361425672419
760.8695652173914,269.9379823587198
763.304347826087,269.9401877092073
765.7391304347826,269.94227197835767
768.1739130434784,269.9437395607306
770.608695652174,269.9442888326935
773.0434782608696,269.943805163701
775.4782608695652,269.94245982805467
777.9130434782609,269.9407090073112
780.3478260869566,269.9391092076583
782.7826086956522,269.9381488948751
785.2173913043479,269.93812550938475
787.6521739130435,269.93908034369036
790.0869565217391,269.9408912949261
792.5217391304349,269.9432599408
794.9565217391305,269.94572707815496
797.3913043478261,269.9477815997997
799.8260869565217,269.9490855617247
802.2608695652175,269.9495319498933
804.6956521739131,269.9491924810777
807.1304347826087,269.9482452039616
809.5652173913044,269.94698087870387
812.0,269.94586470945166
814.4347826086957,269.9453003202677
816.8695652173914,269.9453767090014
819.304347826087,269.94597380716556
821.7391304347826,269.9469423186473
824.1739130434784,269.94809826705074
826.608695652174,269.9492831558567
829.0434782608696,269.9503825281536
831.4782608695652,269.95125538485473
833.9130434782609,269.95173550314746
836.3478260869566,269.95190520252527
838.7826086956522,269.95200947914844
841.2173913043479,269.95222534025066
843.6521739130435,269.9525980776364
846.0869565217392,269.9532235837847
848.5217391304349,269.9542547834903
850.9565217391305,269.9557145182142
853.3913043478261,269.9576407365481
855.8260869565217,269.9599408801878
858.2608695652175,269.96207040799817
860.6956521739131,269.9635050005173
863.1304347826087,269.9640876384053
865.5652173913044,269.96369728760334
868.0,269.9622237096545
870.4347826086957,269.95984983003996
872.8695652173914,269.9569406453874
875.304347826087,269.9537008364403
877.7391304347826,269.95011025249266
880.1739130434784,269.94630860065365
882.608695652174,269.9427382337402
885.0434782608696,269.9396471740264
887.4782608695652,269.9368315560741
889.9130434782609,269.93406271182334
892.3478260869566,269.9315497239927
894.7826086956522,269.9279840597262
