Time,GenPwr,RotTorq,RotSpeed,RotThrust,B1RootMxr,B1RootMyr,B1TipTDxr,BldPitch1
1.1157,4731.0,2290.0,11.75,541.1,3187000.0,6024000.0,3.199,2.576
1.1191,4727.0,2230.0,11.74,542.0,3171000.0,6034000.0,3.2,2.575
1.1226,4723.0,2172.0,11.74,542.9,3155000.0,6045000.0,3.202,2.574
1.126,4718.0,2116.0,11.73,543.8,3141000.0,6057000.0,3.203,2.574
1.1295,4713.0,2062.0,11.72,544.9,3128000.0,6068000.0,3.205,2.573
1.1329,4708.0,2010.0,11.72,546.0,3115000.0,6081000.0,3.207,2.572
1.1364,4703.0,1961.0,11.71,547.1,3104000.0,6094000.0,3.208,2.571
1.1398,4697.0,1915.0,11.71,548.3,3094000.0,6107000.0,3.21,2.571
1.1433,4692.0,1872.0,11.7,549.6,3085000.0,6121000.0,3.212,2.57
1.1467,4686.0,1831.0,11.7,551.0,3077000.0,6136000.0,3.214,2.569
1.1501,4680.0,1794.0,11.69,552.4,3070000.0,6151000.0,3.217,2.569
1.1536,4674.0,1760.0,11.69,553.9,3064000.0,6167000.0,3.219,2.568
1.157,4667.0,1729.0,11.68,555.5,3059000.0,6183000.0,3.221,2.567
1.1605,4661.0,1701.0,11.68,557.2,3055000.0,6199000.0,3.224,2.566
1.1639,4654.0,1677.0,11.67,558.9,3052000.0,6216000.0,3.226,2.566
1.1674,4648.0,1656.0,11.67,560.6,3050000.0,6233000.0,3.229,2.565
1.1708,4641.0,1639.0,11.66,562.4,3049000.0,6251000.0,3.231,2.564
1.1742,4634.0,1625.0,11.66,564.3,3049000.0,6269000.0,3.234,2.564
1.1777,4627.0,1615.0,11.65,566.2,3050000.0,6287000.0,3.237,2.563
1.1811,4620.0,1608.0,11.65,568.1,3052000.0,6305000.0,3.24,2.562
1.1846,4613.0,1605.0,11.64,570.0,3055000.0,6323000.0,3.243,2.562
1.188,4605.0,1606.0,11.64,571.9,3060000.0,6341000.0,3.245,2.561
1.1915,4598.0,1610.0,11.64,573.8,3065000.0,6359000.0,3.249,2.56
1.1949,4590.0,1617.0,11.63,575.6,3071000.0,6376000.0,3.252,2.56
1.1983,4583.0,1628.0,11.63,577.5,3078000.0,6394000.0,3.255,2.559
1.2018,4576.0,1642.0,11.62,579.3,3087000.0,6411000.0,3.258,2.558
1.2052,4568.0,1660.0,11.62,581.1,3096000.0,6427000.0,3.261,2.557
1.2087,4561.0,1681.0,11.61,582.8,3106000.0,6443000.0,3.264,2.557
1.2121,4553.0,1704.0,11.61,584.5,3117000.0,6459000.0,3.268,2.556
1.2156,4546.0,1731.0,11.6,586.1,3129000.0,6474000.0,3.271,2.555
1.219,4538.0,1761.0,11.6,587.6,3143000.0,6489000.0,3.275,2.555
1.2225,4531.0,1794.0,11.59,589.2,3157000.0,6503000.0,3.278,2.554
1.2259,4523.0,1830.0,11.59,590.6,3172000.0,6517000.0,3.282,2.553
1.2293,4516.0,1869.0,11.58,592.0,3188000.0,6530000.0,3.285,2.553
1.2328,4509.0,1910.0,11.58,593.3,3204000.0,6542000.0,3.289,2.552
1.2362,4501.0,1954.0,11.58,594.6,3222000.0,6554000.0,3.292,2.551
1.2397,4494.0,2001.0,11.57,595.8,3241000.0,6566000.0,3.296,2.551
1.2431,4487.0,2050.0,11.57,597.0,3260000.0,6577000.0,3.3,2.55
1.2466,4480.0,2102.0,11.56,598.1,3281000.0,6587000.0,3.304,2.549
1.25,4473.0,2156.0,11.56,599.2,3302000.0,6597000.0,3.308,2.549
1.2534,4467.0,2213.0,11.56,600.2,3324000.0,6606000.0,3.312,2.548
1.2569,4460.0,2272.0,11.55,601.1,3347000.0,6615000.0,3.316,2.547
1.2603,4453.0,2333.0,11.55,602.0,3371000.0,6623000.0,3.32,2.546
1.2638,4447.0,2397.0,11.55,602.9,3395000.0,6631000.0,3.324,2.546
1.2672,4441.0,2462.0,11.54,603.7,3420000.0,6638000.0,3.328,2.545
1.2707,4434.0,2530.0,11.54,604.5,3446000.0,6645000.0,3.333,2.544
1.2741,4428.0,2600.0,11.54,605.2,3473000.0,6652000.0,3.337,2.544
1.2775,4423.0,2671.0,11.54,605.9,3500000.0,6658000.0,3.342,2.543
1.281,4417.0,2745.0,11.53,606.6,3528000.0,6663000.0,3.346,2.542
1.2844,4411.0,2819.0,11.53,607.2,3556000.0,6669000.0,3.351,2.542
1.2879,4406.0,2896.0,11.53,607.8,3586000.0,6674000.0,3.356,2.541
1.2913,4401.0,2973.0,11.53,608.4,3615000.0,6679000.0,3.36,2.54
1.2948,4396.0,3052.0,11.53,609.0,3646000.0,6684000.0,3.365,2.54
1.2982,4391.0,3132.0,11.53,609.5,3677000.0,6688000.0,3.37,2.539
1.3017,4387.0,3212.0,11.52,610.1,3708000.0,6692000.0,3.375,2.538
1.3051,4383.0,3294.0,11.52,610.7,3740000.0,6696000.0,3.38,2.537
1.3085,4378.0,3375.0,11.52,611.2,3772000.0,6700000.0,3.386,2.537
1.312,4375.0,3457.0,11.52,611.8,3805000.0,6705000.0,3.391,2.536
1.3154,4371.0,3539.0,11.52,612.4,3838000.0,6708000.0,3.396,2.535
1.3189,4367.0,3621.0,11.52,613.0,3872000.0,6712000.0,3.402,2.535
1.3223,4364.0,3702.0,11.51,613.7,3905000.0,6716000.0,3.407,2.534
1.3258,4361.0,3783.0,11.51,614.3,3939000.0,6720000.0,3.413,2.533
1.3292,4358.0,3864.0,11.51,615.0,3973000.0,6724000.0,3.418,2.533
1.3326,4356.0,3943.0,11.51,615.7,4008000.0,6728000.0,3.424,2.532
1.3361,4353.0,4021.0,11.51,616.4,4042000.0,6733000.0,3.43,2.531
1.3395,4351.0,4098.0,11.5,617.1,4077000.0,6737000.0,3.436,2.53
1.343,4349.0,4173.0,11.5,617.8,4111000.0,6741000.0,3.442,2.53
1.3464,4347.0,4247.0,11.5,618.6,4145000.0,6745000.0,3.448,2.529
1.3499,4346.0,4318.0,11.5,619.3,4180000.0,6749000.0,3.454,2.528
1.3533,4345.0,4388.0,11.49,620.1,4214000.0,6753000.0,3.46,2.528
1.3567,4344.0,4456.0,11.49,620.8,4248000.0,6758000.0,3.466,2.527
1.3602,4343.0,4522.0,11.49,621.6,4281000.0,6762000.0,3.472,2.526
1.3636,4342.0,4585.0,11.49,622.4,4314000.0,6766000.0,3.478,2.525
1.3671,4341.0,4646.0,11.48,623.2,4347000.0,6770000.0,3.484,2.525
1.3705,4341.0,4704.0,11.48,623.9,4380000.0,6774000.0,3.49,2.524
1.374,4341.0,4760.0,11.48,624.7,4412000.0,6778000.0,3.496,2.523
1.3774,4341.0,4813.0,11.48,625.4,4443000.0,6782000.0,3.503,2.522
1.3809,4341.0,4864.0,11.48,626.1,4474000.0,6785000.0,3.509,2.522
1.3843,4342.0,4912.0,11.47,626.8,4504000.0,6789000.0,3.515,2.521
1.3877,4342.0,4958.0,11.47,627.5,4534000.0,6792000.0,3.521,2.52
1.3912,4343.0,5001.0,11.47,628.2,4563000.0,6796000.0,3.527,2.52
1.3946,4344.0,5041.0,11.47,628.8,4591000.0,6799000.0,3.533,2.519
1.3981,4345.0,5079.0,11.47,629.4,4619000.0,6802000.0,3.539,2.518
1.4015,4346.0,5114.0,11.47,630.0,4646000.0,6805000.0,3.545,2.517
1.405,4347.0,5147.0,11.47,630.5,4672000.0,6808000.0,3.551,2.517
1.4084,4349.0,5178.0,11.47,631.0,4698000.0,6810000.0,3.557,2.516
1.4118,4350.0,5207.0,11.47,631.5,4722000.0,6813000.0,3.563,2.515
1.4153,4352.0,5233.0,11.47,631.9,4746000.0,6815000.0,3.569,2.514
1.4187,4354.0,5257.0,11.48,632.3,4769000.0,6817000.0,3.575,2.513
1.4222,4356.0,5279.0,11.48,632.7,4791000.0,6819000.0,3.58,2.513
1.4256,4358.0,5299.0,11.48,633.0,4812000.0,6821000.0,3.586,2.512
1.4291,4360.0,5317.0,11.48,633.2,4833000.0,6823000.0,3.591,2.511
1.4325,4362.0,5334.0,11.49,633.5,4852000.0,6824000.0,3.597,2.51
1.436,4364.0,5348.0,11.49,633.7,4871000.0,6826000.0,3.602,2.51
1.4394,4367.0,5361.0,11.49,633.8,4889000.0,6827000.0,3.607,2.509
1.4428,4369.0,5372.0,11.5,633.9,4905000.0,6829000.0,3.612,2.508
1.4463,4372.0,5382.0,11.5,634.0,4921000.0,6830000.0,3.617,2.507
1.4497,4374.0,5389.0,11.51,634.0,4936000.0,6831000.0,3.622,2.506
1.4532,4377.0,5395.0,11.51,634.0,4950000.0,6832000.0,3.627,2.506
1.4566,4380.0,5400.0,11.52,634.0,4963000.0,6833000.0,3.632,2.505
1.4601,4383.0,5403.0,11.52,634.0,4974000.0,6834000.0,3.636,2.504
1.4635,4386.0,5404.0,11.53,633.9,4985000.0,6835000.0,3.641,2.503
1.4669,4389.0,5404.0,11.53,633.9,4995000.0,6837000.0,3.645,2.502
1.4704,4392.0,5402.0,11.54,633.8,5004000.0,6838000.0,3.649,2.502
1.4738,4395.0,5399.0,11.54,633.8,5011000.0,6839000.0,3.653,2.501
1.4773,4398.0,5394.0,11.55,633.7,5018000.0,6841000.0,3.657,2.5
1.4807,4401.0,5387.0,11.55,633.6,5023000.0,6843000.0,3.661,2.499
1.4842,4404.0,5379.0,11.56,633.6,5028000.0,6845000.0,3.665,2.498
1.4876,4407.0,5369.0,11.56,633.6,5031000.0,6847000.0,3.669,2.498
1.491,4411.0,5358.0,11.57,633.6,5033000.0,6849000.0,3.672,2.497
1.4945,4414.0,5345.0,11.57,633.3,5034000.0,6852000.0,3.676,2.496
1.4979,4417.0,5331.0,11.58,633.5,5034000.0,6855000.0,3.679,2.495
1.5014,4420.0,5315.0,11.58,633.9,5033000.0,6860000.0,3.682,2.494
1.5048,4424.0,5297.0,11.59,634.2,5031000.0,6865000.0,3.685,2.493
1.5083,4427.0,5278.0,11.59,634.5,5028000.0,6869000.0,3.688,2.493
1.5117,4430.0,5257.0,11.59,634.5,5024000.0,6872000.0,3.691,2.492
1.5152,4434.0,5235.0,11.6,634.5,5018000.0,6875000.0,3.694,2.491
1.5186,4437.0,5211.0,11.6,634.5,5012000.0,6879000.0,3.697,2.49
1.522,4440.0,5186.0,11.61,634.7,5005000.0,6883000.0,3.699,2.489
1.5255,4443.0,5160.0,11.61,635.1,4997000.0,6888000.0,3.702,2.488
1.5289,4447.0,5132.0,11.61,635.6,4988000.0,6894000.0,3.704,2.488
1.5324,4450.0,5103.0,11.62,636.0,4978000.0,6900000.0,3.707,2.487
1.5358,4453.0,5073.0,11.62,636.4,4967000.0,6906000.0,3.709,2.486
1.5393,4456.0,5042.0,11.63,636.8,4956000.0,6912000.0,3.711,2.485
1.5427,4459.0,5009.0,11.63,637.3,4944000.0,6919000.0,3.713,2.484
1.5461,4462.0,4976.0,11.64,637.9,4931000.0,6926000.0,3.715,2.483
1.5496,4465.0,4942.0,11.64,638.7,4917000.0,6935000.0,3.717,2.482
1.553,4468.0,4907.0,11.64,639.5,4903000.0,6944000.0,3.719,2.482
1.5565,4471.0,4872.0,11.65,640.3,4889000.0,6953000.0,3.721,2.481
1.5599,4474.0,4835.0,11.65,641.2,4873000.0,6962000.0,3.722,2.48
1.5634,4477.0,4799.0,11.66,642.1,4858000.0,6972000.0,3.724,2.479
1.5668,4479.0,4762.0,11.66,643.1,4841000.0,6982000.0,3.725,2.478
1.5702,4482.0,4724.0,11.67,644.0,4825000.0,6993000.0,3.726,2.477
1.5737,4485.0,4686.0,11.67,645.0,4808000.0,7003000.0,3.727,2.476
1.5771,4487.0,4648.0,11.67,646.1,4790000.0,7014000.0,3.728,2.475
1.5806,4489.0,4609.0,11.68,647.1,4772000.0,7024000.0,3.729,2.475
1.584,4492.0,4570.0,11.68,648.1,4754000.0,7034000.0,3.73,2.474
1.5875,4494.0,4531.0,11.68,649.1,4735000.0,7044000.0,3.731,2.473
1.5909,4496.0,4492.0,11.69,650.1,4716000.0,7053000.0,3.732,2.472
1.5944,4498.0,4452.0,11.69,651.0,4697000.0,7062000.0,3.732,2.471
1.5978,4500.0,4412.0,11.69,652.0,4678000.0,7071000.0,3.733,2.47
1.6012,4502.0,4372.0,11.7,652.9,4658000.0,7080000.0,3.733,2.469
1.6047,4504.0,4331.0,11.7,653.8,4638000.0,7088000.0,3.733,2.468
1.6081,4506.0,4290.0,11.7,654.7,4617000.0,7096000.0,3.733,2.468
1.6116,4508.0,4249.0,11.7,655.5,4596000.0,7103000.0,3.733,2.467
1.615,4509.0,4207.0,11.7,656.3,4575000.0,7111000.0,3.733,2.466
1.6185,4511.0,4165.0,11.7,657.1,4554000.0,7117000.0,3.733,2.465
1.6219,4512.0,4122.0,11.71,657.9,4532000.0,7124000.0,3.733,2.464
1.6253,4513.0,4079.0,11.71,658.7,4510000.0,7130000.0,3.732,2.463
1.6288,4514.0,4034.0,11.7,659.4,4487000.0,7136000.0,3.732,2.462
1.6322,4515.0,3989.0,11.7,660.1,4465000.0,7142000.0,3.731,2.461
1.6357,4516.0,3944.0,11.7,660.8,4442000.0,7147000.0,3.731,2.461
1.6391,4517.0,3897.0,11.7,661.5,4418000.0,7153000.0,3.73,2.46
1.6426,4518.0,3849.0,11.7,662.1,4395000.0,7157000.0,3.73,2.459
1.646,4518.0,3801.0,11.69,662.7,4371000.0,7162000.0,3.729,2.458
1.6494,4519.0,3751.0,11.69,663.3,4346000.0,7166000.0,3.728,2.457
1.6529,4519.0,3700.0,11.69,663.8,4322000.0,7169000.0,3.727,2.456
1.6563,4519.0,3649.0,11.68,664.3,4296000.0,7172000.0,3.726,2.455
1.6598,4519.0,3596.0,11.68,664.8,4271000.0,7175000.0,3.725,2.454
1.6632,4519.0,3542.0,11.67,665.2,4245000.0,7177000.0,3.724,2.453
1.6667,4519.0,3487.0,11.67,665.5,4219000.0,7178000.0,3.723,2.453
1.6701,4518.0,3432.0,11.66,665.8,4193000.0,7179000.0,3.722,2.452
1.6736,4518.0,3375.0,11.65,666.1,4167000.0,7180000.0,3.721,2.451
1.677,4517.0,3318.0,11.65,666.3,4140000.0,7180000.0,3.72,2.45
1.6804,4516.0,3259.0,11.64,666.5,4113000.0,7180000.0,3.719,2.449
1.6839,4515.0,3200.0,11.64,666.6,4085000.0,7179000.0,3.718,2.448
1.6873,4513.0,3141.0,11.63,666.7,4058000.0,7178000.0,3.717,2.447
1.6908,4512.0,3081.0,11.62,666.8,4030000.0,7176000.0,3.716,2.447
1.6942,4510.0,3020.0,11.61,666.8,4002000.0,7175000.0,3.715,2.446
1.6977,4508.0,2960.0,11.61,666.8,3973000.0,7172000.0,3.714,2.445
1.7011,4506.0,2899.0,11.6,666.8,3945000.0,7170000.0,3.713,2.444
1.7045,4504.0,2839.0,11.59,666.7,3916000.0,7168000.0,3.713,2.443
1.708,4502.0,2778.0,11.59,666.7,3887000.0,7165000.0,3.712,2.442
1.7114,4499.0,2718.0,11.58,666.6,3858000.0,7162000.0,3.711,2.441
1.7149,4496.0,2659.0,11.57,666.5,3829000.0,7159000.0,3.71,2.441
1.7183,4493.0,2600.0,11.57,666.3,3800000.0,7156000.0,3.71,2.44
1.7218,4490.0,2542.0,11.56,666.2,3771000.0,7153000.0,3.709,2.439
1.7252,4487.0,2485.0,11.55,666.0,3742000.0,7150000.0,3.708,2.438
1.7287,4483.0,2429.0,11.55,665.8,3712000.0,7147000.0,3.708,2.437
1.7321,4480.0,2375.0,11.54,665.6,3683000.0,7143000.0,3.707,2.436
1.7355,4476.0,2322.0,11.53,665.3,3654000.0,7139000.0,3.707,2.435
1.739,4472.0,2271.0,11.53,665.0,3625000.0,7135000.0,3.706,2.435
1.7424,4467.0,2221.0,11.52,664.7,3595000.0,7131000.0,3.706,2.434
1.7459,4463.0,2173.0,11.52,664.3,3566000.0,7127000.0,3.706,2.433
1.7493,4458.0,2128.0,11.51,663.9,3538000.0,7122000.0,3.705,2.432
1.7528,4453.0,2084.0,11.51,663.5,3509000.0,7117000.0,3.705,2.431
1.7562,4448.0,2043.0,11.5,663.0,3480000.0,7112000.0,3.705,2.43
1.7596,4443.0,2004.0,11.5,662.4,3452000.0,7106000.0,3.705,2.43
1.7631,4438.0,1968.0,11.49,661.8,3424000.0,7100000.0,3.705,2.429
1.7665,4433.0,1934.0,11.49,661.2,3397000.0,7094000.0,3.705,2.428
1.77,4427.0,1903.0,11.48,660.5,3369000.0,7087000.0,3.705,2.427
1.7734,4421.0,1875.0,11.48,659.8,3343000.0,7080000.0,3.705,2.426
1.7769,4416.0,1849.0,11.47,659.0,3316000.0,7073000.0,3.705,2.425
1.7803,4410.0,1827.0,11.47,658.2,3290000.0,7065000.0,3.705,2.424
1.7837,4404.0,1807.0,11.46,657.4,3265000.0,7057000.0,3.705,2.424
1.7872,4398.0,1790.0,11.46,656.5,3240000.0,7049000.0,3.705,2.423
1.7906,4391.0,1776.0,11.46,655.6,3216000.0,7041000.0,3.705,2.422
1.7941,4385.0,1765.0,11.45,654.7,3193000.0,7032000.0,3.705,2.421
1.7975,4379.0,1758.0,11.45,653.7,3170000.0,7024000.0,3.705,2.42
1.801,4372.0,1753.0,11.44,652.7,3147000.0,7015000.0,3.706,2.42
1.8044,4366.0,1752.0,11.44,651.6,3126000.0,7005000.0,3.706,2.419
1.8079,4359.0,1754.0,11.44,650.5,3105000.0,6996000.0,3.706,2.418
1.8113,4352.0,1759.0,11.43,649.4,3085000.0,6986000.0,3.706,2.417
1.8147,4346.0,1767.0,11.43,648.2,3066000.0,6976000.0,3.706,2.416
1.8182,4339.0,1779.0,11.43,647.1,3048000.0,6966000.0,3.707,2.415
1.8216,4332.0,1793.0,11.42,645.9,3031000.0,6956000.0,3.707,2.415
1.8251,4326.0,1811.0,11.42,644.6,3014000.0,6946000.0,3.707,2.414
1.8285,4319.0,1833.0,11.42,643.3,2999000.0,6935000.0,3.707,2.413
1.832,4312.0,1857.0,11.41,642.1,2984000.0,6924000.0,3.708,2.412
1.8354,4305.0,1885.0,11.41,640.7,2971000.0,6913000.0,3.708,2.411
1.8388,4299.0,1917.0,11.41,639.4,2958000.0,6902000.0,3.708,2.41
1.8423,4292.0,1951.0,11.41,638.1,2947000.0,6891000.0,3.708,2.41
1.8457,4286.0,1989.0,11.41,636.7,2936000.0,6880000.0,3.708,2.409
1.8492,4279.0,2030.0,11.4,635.3,2927000.0,6869000.0,3.708,2.408
1.8526,4273.0,2074.0,11.4,634.0,2918000.0,6858000.0,3.709,2.407
1.8561,4266.0,2121.0,11.4,632.6,2910000.0,6847000.0,3.709,2.406
1.8595,4260.0,2172.0,11.4,631.3,2904000.0,6836000.0,3.709,2.405
1.8629,4254.0,2225.0,11.4,629.9,2898000.0,6825000.0,3.709,2.405
1.8664,4248.0,2282.0,11.4,628.6,2894000.0,6815000.0,3.709,2.404
1.8698,4242.0,2341.0,11.4,627.3,2890000.0,6805000.0,3.709,2.403
1.8733,4236.0,2404.0,11.4,626.1,2888000.0,6795000.0,3.709,2.402
1.8767,4230.0,2469.0,11.4,624.9,2886000.0,6786000.0,3.709,2.401
1.8802,4225.0,2537.0,11.4,623.7,2886000.0,6777000.0,3.709,2.401
1.8836,4219.0,2607.0,11.4,622.6,2886000.0,6769000.0,3.708,2.4
1.8871,4214.0,2680.0,11.4,621.5,2887000.0,6761000.0,3.708,2.399
1.8905,4209.0,2755.0,11.4,620.5,2889000.0,6754000.0,3.708,2.398
1.8939,4204.0,2832.0,11.4,619.5,2892000.0,6747000.0,3.708,2.397
1.8974,4199.0,2911.0,11.4,618.6,2896000.0,6741000.0,3.708,2.396
1.9008,4195.0,2993.0,11.4,617.8,2900000.0,6736000.0,3.707,2.396
1.9043,4190.0,3075.0,11.41,617.0,2906000.0,6731000.0,3.707,2.395
1.9077,4186.0,3160.0,11.41,616.3,2912000.0,6727000.0,3.706,2.394
1.9112,4182.0,3245.0,11.41,615.6,2918000.0,6723000.0,3.706,2.393
1.9146,4179.0,3332.0,11.41,615.0,2925000.0,6720000.0,3.706,2.392
1.918,4175.0,3420.0,11.41,614.5,2933000.0,6718000.0,3.705,2.391
1.9215,4172.0,3508.0,11.41,614.1,2941000.0,6716000.0,3.705,2.391
1.9249,4169.0,3597.0,11.41,613.7,2949000.0,6715000.0,3.704,2.39
1.9284,4166.0,3686.0,11.41,613.4,2958000.0,6714000.0,3.703,2.389
1.9318,4163.0,3776.0,11.41,613.1,2967000.0,6714000.0,3.703,2.388
1.9353,4161.0,3865.0,11.42,612.9,2976000.0,6715000.0,3.702,2.387
1.9387,4159.0,3954.0,11.42,612.8,2985000.0,6716000.0,3.701,2.386
1.9421,4157.0,4042.0,11.42,612.7,2995000.0,6718000.0,3.701,2.386
1.9456,4155.0,4129.0,11.42,612.7,3004000.0,6720000.0,3.7,2.385
1.949,4154.0,4216.0,11.42,612.8,3013000.0,6723000.0,3.699,2.384
1.9525,4153.0,4302.0,11.42,612.9,3023000.0,6726000.0,3.698,2.383
1.9559,4152.0,4386.0,11.42,613.1,3032000.0,6730000.0,3.697,2.382
1.9594,4151.0,4468.0,11.42,613.3,3040000.0,6734000.0,3.696,2.381
1.9628,4151.0,4549.0,11.42,613.6,3049000.0,6739000.0,3.695,2.38
1.9663,4151.0,4628.0,11.42,613.9,3057000.0,6744000.0,3.694,2.38
1.9697,4151.0,4705.0,11.42,614.3,3064000.0,6749000.0,3.693,2.379
1.9731,4151.0,4779.0,11.42,614.7,3071000.0,6755000.0,3.692,2.378
1.9766,4152.0,4852.0,11.42,615.1,3078000.0,6761000.0,3.691,2.377
1.98,4152.0,4921.0,11.42,615.6,3084000.0,6767000.0,3.69,2.376
1.9835,4153.0,4988.0,11.42,616.1,3089000.0,6774000.0,3.689,2.375
1.9869,4154.0,5053.0,11.42,616.6,3093000.0,6781000.0,3.688,2.374
1.9904,4156.0,5114.0,11.42,617.1,3097000.0,6788000.0,3.687,2.374
1.9938,4157.0,5172.0,11.42,617.7,3100000.0,6795000.0,3.685,2.373
1.9972,4159.0,5228.0,11.42,618.2,3102000.0,6802000.0,3.684,2.372
2.0007,4161.0,5280.0,11.42,618.7,3103000.0,6809000.0,3.683,2.371
2.0041,4163.0,5329.0,11.42,619.2,3103000.0,6816000.0,3.682,2.37
2.0076,4165.0,5374.0,11.42,619.7,3102000.0,6823000.0,3.68,2.369
2.011,4168.0,5416.0,11.42,620.2,3101000.0,6830000.0,3.679,2.368
2.0145,4170.0,5455.0,11.42,620.7,3098000.0,6837000.0,3.678,2.368
2.0179,4173.0,5490.0,11.42,621.2,3094000.0,6844000.0,3.677,2.367
2.0213,4176.0,5522.0,11.42,621.6,3090000.0,6850000.0,3.675,2.366
2.0248,4179.0,5550.0,11.43,622.1,3084000.0,6857000.0,3.674,2.365
2.0282,4182.0,5574.0,11.43,622.5,3077000.0,6863000.0,3.673,2.364
2.0317,4185.0,5595.0,11.43,622.8,3069000.0,6870000.0,3.671,2.363
2.0351,4189.0,5613.0,11.43,623.2,3060000.0,6876000.0,3.67,2.362
2.0386,4192.0,5627.0,11.43,623.5,3050000.0,6882000.0,3.669,2.361
2.042,4196.0,5637.0,11.43,623.8,3039000.0,6887000.0,3.667,2.361
2.0455,4200.0,5644.0,11.43,624.0,3027000.0,6893000.0,3.666,2.36
2.0489,4203.0,5647.0,11.43,624.3,3014000.0,6899000.0,3.665,2.359
2.0523,4207.0,5647.0,11.43,624.5,3000000.0,6904000.0,3.664,2.358
2.0558,4211.0,5643.0,11.44,624.6,2985000.0,6909000.0,3.663,2.357
2.0592,4215.0,5636.0,11.44,624.8,2969000.0,6914000.0,3.662,2.356
2.0627,4219.0,5626.0,11.44,624.9,2952000.0,6919000.0,3.66,2.355
2.0661,4223.0,5613.0,11.44,625.0,2934000.0,6924000.0,3.659,2.354
2.0696,4227.0,5596.0,11.44,625.0,2915000.0,6928000.0,3.658,2.354
2.073,4231.0,5576.0,11.44,625.0,2896000.0,6933000.0,3.658,2.353
2.0764,4235.0,5553.0,11.45,625.0,2875000.0,6937000.0,3.657,2.352
2.0799,4239.0,5527.0,11.45,625.0,2854000.0,6941000.0,3.656,2.351
2.0833,4243.0,5499.0,11.45,624.9,2832000.0,6945000.0,3.655,2.35
2.0868,4247.0,5467.0,11.45,624.8,2809000.0,6948000.0,3.655,2.349
2.0902,4251.0,5433.0,11.45,624.7,2785000.0,6952000.0,3.654,2.348
2.0937,4255.0,5397.0,11.46,624.6,2761000.0,6956000.0,3.654,2.347
2.0971,4259.0,5358.0,11.46,624.4,2737000.0,6959000.0,3.653,2.346
2.1006,4263.0,5316.0,11.46,624.2,2711000.0,6962000.0,3.653,2.346
2.104,4267.0,5273.0,11.47,624.0,2686000.0,6965000.0,3.653,2.345
2.1074,4271.0,5228.0,11.47,623.7,2660000.0,6968000.0,3.652,2.344
2.1109,4274.0,5180.0,11.47,623.4,2633000.0,6971000.0,3.652,2.343
2.1143,4278.0,5131.0,11.47,623.2,2606000.0,6974000.0,3.652,2.342
2.1178,4282.0,5080.0,11.48,622.8,2579000.0,6976000.0,3.653,2.341
2.1212,4285.0,5028.0,11.48,622.5,2552000.0,6979000.0,3.653,2.34
2.1247,4289.0,4975.0,11.48,622.2,2524000.0,6981000.0,3.653,2.339
2.1281,4292.0,4920.0,11.49,621.8,2497000.0,6983000.0,3.653,2.338
2.1315,4295.0,4864.0,11.49,621.4,2469000.0,6985000.0,3.654,2.338
2.135,4298.0,4808.0,11.5,621.0,2442000.0,6987000.0,3.654,2.337
2.1384,4301.0,4750.0,11.5,620.6,2414000.0,6989000.0,3.655,2.336
2.1419,4304.0,4692.0,11.5,620.1,2387000.0,6991000.0,3.656,2.335
2.1453,4307.0,4634.0,11.51,619.7,2359000.0,6993000.0,3.656,2.334
2.1488,4310.0,4575.0,11.51,619.2,2332000.0,6994000.0,3.657,2.333
2.1522,4312.0,4516.0,11.51,618.7,2306000.0,6996000.0,3.658,2.332
2.1556,4315.0,4457.0,11.52,618.2,2279000.0,6997000.0,3.659,2.331
2.1591,4317.0,4398.0,11.52,617.6,2253000.0,6998000.0,3.66,2.33
2.1625,4319.0,4339.0,11.53,617.0,2227000.0,6999000.0,3.661,2.329
2.166,4321.0,4280.0,11.53,616.4,2202000.0,6999000.0,3.663,2.329
2.1694,4323.0,4221.0,11.53,615.8,2177000.0,7000000.0,3.664,2.328
2.1729,4325.0,4163.0,11.54,615.1,2152000.0,7000000.0,3.665,2.327
2.1763,4326.0,4106.0,11.54,614.4,2128000.0,7000000.0,3.666,2.326
2.1798,4328.0,4049.0,11.55,613.7,2105000.0,7000000.0,3.668,2.325
2.1832,4329.0,3993.0,11.55,612.9,2082000.0,7000000.0,3.669,2.324
2.1866,4331.0,3937.0,11.55,612.2,2060000.0,6999000.0,3.67,2.323
2.1901,4332.0,3883.0,11.56,611.4,2038000.0,6998000.0,3.672,2.322
2.1935,4333.0,3829.0,11.56,610.5,2017000.0,6997000.0,3.673,2.321
2.197,4334.0,3776.0,11.56,609.7,1996000.0,6996000.0,3.675,2.32
2.2004,4334.0,3724.0,11.57,608.8,1976000.0,6995000.0,3.676,2.32
2.2039,4335.0,3673.0,11.57,607.9,1956000.0,6993000.0,3.677,2.319
2.2073,4335.0,3623.0,11.57,606.9,1937000.0,6991000.0,3.679,2.318
2.2107,4336.0,3574.0,11.57,606.0,1919000.0,6989000.0,3.68,2.317
2.2142,4336.0,3527.0,11.57,605.0,1901000.0,6987000.0,3.682,2.316
2.2176,4336.0,3480.0,11.58,604.0,1884000.0,6985000.0,3.683,2.315
2.2211,4336.0,3434.0,11.58,603.0,1867000.0,6983000.0,3.685,2.314
2.2245,4336.0,3390.0,11.58,601.9,1851000.0,6980000.0,3.686,2.313
2.228,4335.0,3347.0,11.58,600.9,1835000.0,6978000.0,3.687,2.312
